DATE,THREEFF2
2008-01-23,2.1745
2008-01-24,2.3775
2008-01-25,2.3911
2008-01-28,2.3939
2008-01-29,2.4785
2008-01-30,2.5789
2008-01-31,2.4963
2008-02-01,2.4408
2008-02-04,2.4425
2008-02-05,2.3205
2008-02-06,2.3151
2008-02-07,2.4007
2008-02-08,2.3126
2008-02-11,2.2623
2008-02-12,2.2668
2008-02-13,2.2584
2008-02-14,2.3222
2008-02-15,2.2862
2008-02-18,.
2008-02-19,2.4150
2008-02-20,2.5243
2008-02-21,2.3742
2008-02-22,2.3572
2008-02-25,2.4937
2008-02-26,2.4738
2008-02-27,2.4500
2008-02-28,2.3186
2008-02-29,2.0942
2008-03-03,2.0487
2008-03-04,2.0964
2008-03-05,2.1740
2008-03-06,2.1064
2008-03-07,2.0629
2008-03-10,1.9798
2008-03-11,2.1896
2008-03-12,2.1288
2008-03-13,2.1646
2008-03-14,2.0211
2008-03-17,1.8956
2008-03-18,2.0725
2008-03-19,2.0801
2008-03-20,2.1186
2008-03-21,.
2008-03-24,2.3794
2008-03-25,2.3867
2008-03-26,2.3307
2008-03-27,2.3445
2008-03-28,2.2578
2008-03-31,2.1972
2008-04-01,2.3256
2008-04-02,2.4301
2008-04-03,2.4823
2008-04-04,2.3974
2008-04-07,2.4849
2008-04-08,2.4833
2008-04-09,2.3785
2008-04-10,2.4194
2008-04-11,2.3721
2008-04-14,2.4040
2008-04-15,2.4953
2008-04-16,2.6568
2008-04-17,2.7786
2008-04-18,2.8478
2008-04-21,2.8551
2008-04-22,2.8712
2008-04-23,2.9003
2008-04-24,3.0511
2008-04-25,3.1442
2008-04-28,3.0871
2008-04-29,3.0543
2008-04-30,2.9784
2008-05-01,3.0052
2008-05-02,3.1135
2008-05-05,3.1020
2008-05-06,3.0946
2008-05-07,3.0240
2008-05-08,2.9142
2008-05-09,2.8780
2008-05-12,2.8866
2008-05-13,3.0256
2008-05-14,3.1035
2008-05-15,3.0232
2008-05-16,3.0268
2008-05-19,2.9905
2008-05-20,2.9117
2008-05-21,2.9460
2008-05-22,3.0867
2008-05-23,3.0368
2008-05-26,.
2008-05-27,3.1155
2008-05-28,3.2413
2008-05-29,3.3053
2008-05-30,3.3152
2008-06-02,3.1978
2008-06-03,3.1056
2008-06-04,3.1320
2008-06-05,3.1994
2008-06-06,3.0970
2008-06-09,3.2724
2008-06-10,3.4483
2008-06-11,3.4477
2008-06-12,3.6207
2008-06-13,3.7057
2008-06-16,3.7114
2008-06-17,3.6521
2008-06-18,3.5770
2008-06-19,3.6568
2008-06-20,3.5920
2008-06-23,3.6553
2008-06-24,3.5571
2008-06-25,3.5314
2008-06-26,3.4269
2008-06-27,3.3558
2008-06-30,3.3270
2008-07-01,3.3077
2008-07-02,3.2718
2008-07-03,3.2327
2008-07-04,.
2008-07-07,3.1616
2008-07-08,3.1188
2008-07-09,3.0418
2008-07-10,3.0337
2008-07-11,3.1943
2008-07-14,3.1654
2008-07-15,3.1133
2008-07-16,3.1921
2008-07-17,3.3416
2008-07-18,3.4391
2008-07-21,3.4563
2008-07-22,3.5242
2008-07-23,3.5657
2008-07-24,3.4204
2008-07-25,3.4707
2008-07-28,3.3716
2008-07-29,3.3875
2008-07-30,3.3642
2008-07-31,3.2533
2008-08-01,3.2127
2008-08-04,3.2100
2008-08-05,3.2355
2008-08-06,3.2607
2008-08-07,3.1317
2008-08-08,3.1545
2008-08-11,3.1994
2008-08-12,3.0945
2008-08-13,3.1022
2008-08-14,3.0462
2008-08-15,2.9845
2008-08-18,2.9332
2008-08-19,2.9167
2008-08-20,2.8585
2008-08-21,2.9121
2008-08-22,2.9947
2008-08-25,2.9236
2008-08-26,2.9243
2008-08-27,2.8938
2008-08-28,2.9236
2008-08-29,2.9538
2008-09-01,.
2008-09-02,2.8644
2008-09-03,2.8152
2008-09-04,2.7405
2008-09-05,2.7602
2008-09-08,2.7984
2008-09-09,2.7605
2008-09-10,2.7673
2008-09-11,2.7408
2008-09-12,2.8365
2008-09-15,2.5118
2008-09-16,2.5417
2008-09-17,2.4699
2008-09-18,2.6512
2008-09-19,3.0316
2008-09-22,3.0933
2008-09-23,3.0851
2008-09-24,3.0148
2008-09-25,3.1322
2008-09-26,3.1114
2008-09-29,2.7533
2008-09-30,2.9325
2008-10-01,2.8400
2008-10-02,2.6519
2008-10-03,2.5837
2008-10-06,2.4037
2008-10-07,2.3567
2008-10-08,2.5623
2008-10-09,2.6879
2008-10-10,2.7091
2008-10-13,.
2008-10-14,2.9422
2008-10-15,2.8978
2008-10-16,2.8440
2008-10-17,2.7823
2008-10-20,2.7089
2008-10-21,2.4878
2008-10-22,2.3340
2008-10-23,2.2987
2008-10-24,2.3636
2008-10-27,2.4067
2008-10-28,2.4829
2008-10-29,2.5032
2008-10-30,2.5727
2008-10-31,2.5885
2008-11-03,2.5089
2008-11-04,2.3519
2008-11-05,2.2678
2008-11-06,2.2318
2008-11-07,2.3105
2008-11-10,2.3006
2008-11-11,.
2008-11-12,2.1786
2008-11-13,2.2306
2008-11-14,2.1633
2008-11-17,2.1222
2008-11-18,2.0144
2008-11-19,1.8978
2008-11-20,1.7224
2008-11-21,1.7962
2008-11-24,1.9978
2008-11-25,1.8692
2008-11-26,1.7938
2008-11-27,.
2008-11-28,1.7149
2008-12-01,1.5310
2008-12-02,1.4691
2008-12-03,1.4198
2008-12-04,1.3365
2008-12-05,1.4680
2008-12-08,1.5684
2008-12-09,1.4634
2008-12-10,1.4571
2008-12-11,1.3892
2008-12-12,1.3570
2008-12-15,1.3015
2008-12-16,1.1414
2008-12-17,1.0947
2008-12-18,1.0227
2008-12-19,1.0973
2008-12-22,1.1919
2008-12-23,1.2525
2008-12-24,1.3019
2008-12-25,.
2008-12-26,1.2898
2008-12-29,1.2301
2008-12-30,1.2021
2008-12-31,1.2853
2009-01-01,.
2009-01-02,1.4599
2009-01-05,1.4503
2009-01-06,1.4427
2009-01-07,1.4336
2009-01-08,1.4021
2009-01-09,1.3354
2009-01-12,1.2732
2009-01-13,1.2548
2009-01-14,1.1905
2009-01-15,1.1908
2009-01-16,1.2734
2009-01-19,.
2009-01-20,1.3100
2009-01-21,1.4305
2009-01-22,1.4701
2009-01-23,1.5191
2009-01-26,1.5641
2009-01-27,1.4964
2009-01-28,1.5539
2009-01-29,1.6820
2009-01-30,1.6948
2009-02-02,1.6059
2009-02-03,1.6830
2009-02-04,1.7278
2009-02-05,1.7316
2009-02-06,1.7933
2009-02-09,1.8306
2009-02-10,1.6699
2009-02-11,1.6049
2009-02-12,1.5619
2009-02-13,1.6856
2009-02-16,.
2009-02-17,1.5182
2009-02-18,1.6027
2009-02-19,1.7128
2009-02-20,1.6730
2009-02-23,1.6840
2009-02-24,1.7265
2009-02-25,1.8595
2009-02-26,1.9137
2009-02-27,1.8930
2009-03-02,1.7689
2009-03-03,1.7600
2009-03-04,1.8415
2009-03-05,1.7331
2009-03-06,1.7350
2009-03-09,1.7955
2009-03-10,1.8903
2009-03-11,1.8848
2009-03-12,1.8492
2009-03-13,1.8105
2009-03-16,1.8548
2009-03-17,1.9265
2009-03-18,1.5540
2009-03-19,1.5310
2009-03-20,1.5516
2009-03-23,1.5799
2009-03-24,1.5918
2009-03-25,1.6870
2009-03-26,1.6667
2009-03-27,1.6742
2009-03-30,1.6175
2009-03-31,1.5581
2009-04-01,1.5203
2009-04-02,1.5919
2009-04-03,1.7265
2009-04-06,1.7798
2009-04-07,1.7672
2009-04-08,1.7307
2009-04-09,1.7827
2009-04-10,.
2009-04-13,1.7092
2009-04-14,1.6224
2009-04-15,1.5996
2009-04-16,1.6590
2009-04-17,1.7747
2009-04-20,1.7145
2009-04-21,1.7499
2009-04-22,1.7898
2009-04-23,1.7808
2009-04-24,1.8356
2009-04-27,1.7659
2009-04-28,1.8253
2009-04-29,1.8696
2009-04-30,1.8816
2009-05-01,1.9012
2009-05-04,1.8925
2009-05-05,1.9000
2009-05-06,1.8949
2009-05-07,1.9652
2009-05-08,1.9734
2009-05-11,1.8700
2009-05-12,1.8344
2009-05-13,1.7773
2009-05-14,1.7547
2009-05-15,1.7683
2009-05-18,1.8385
2009-05-19,1.8646
2009-05-20,1.8004
2009-05-21,1.8773
2009-05-22,1.9512
2009-05-25,.
2009-05-26,2.0128
2009-05-27,2.1257
2009-05-28,2.1357
2009-05-29,2.0187
2009-06-01,2.1456
2009-06-02,2.1418
2009-06-03,2.0688
2009-06-04,2.1543
2009-06-05,2.4207
2009-06-08,2.5670
2009-06-09,2.5361
2009-06-10,2.6079
2009-06-11,2.5715
2009-06-12,2.5281
2009-06-15,2.4654
2009-06-16,2.4081
2009-06-17,2.3879
2009-06-18,2.5217
2009-06-19,2.5071
2009-06-22,2.4267
2009-06-23,2.3694
2009-06-24,2.3984
2009-06-25,2.2747
2009-06-26,2.2179
2009-06-29,2.2108
2009-06-30,2.2223
2009-07-01,2.1983
2009-07-02,2.1331
2009-07-03,.
2009-07-06,2.0925
2009-07-07,2.0588
2009-07-08,1.9361
2009-07-09,1.9896
2009-07-10,1.9178
2009-07-13,1.9429
2009-07-14,2.0342
2009-07-15,2.1667
2009-07-16,2.1483
2009-07-17,2.1946
2009-07-20,2.1531
2009-07-21,2.0585
2009-07-22,2.0858
2009-07-23,2.2243
2009-07-24,2.2341
2009-07-27,2.2769
2009-07-28,2.2911
2009-07-29,2.3196
2009-07-30,2.3265
2009-07-31,2.2264
2009-08-03,2.3176
2009-08-04,2.3621
2009-08-05,2.4327
2009-08-06,2.4427
2009-08-07,2.5439
2009-08-10,2.4825
2009-08-11,2.4161
2009-08-12,2.4161
2009-08-13,2.3106
2009-08-14,2.2398
2009-08-17,2.1576
2009-08-18,2.1645
2009-08-19,2.1217
2009-08-20,2.1051
2009-08-21,2.2304
2009-08-24,2.1829
2009-08-25,2.1564
2009-08-26,2.1490
2009-08-27,2.1630
2009-08-28,2.1458
2009-08-31,2.0872
2009-09-01,2.0255
2009-09-02,1.9507
2009-09-03,1.9612
2009-09-04,2.0326
2009-09-07,.
2009-09-08,2.0512
2009-09-09,2.0549
2009-09-10,1.9699
2009-09-11,1.9495
2009-09-14,1.9990
2009-09-15,2.0500
2009-09-16,2.1003
2009-09-17,2.0689
2009-09-18,2.1386
2009-09-21,2.1454
2009-09-22,2.1269
2009-09-23,2.0882
2009-09-24,2.0419
2009-09-25,2.0293
2009-09-28,2.0048
2009-09-29,2.0107
2009-09-30,1.9898
2009-10-01,1.9012
2009-10-02,1.8991
2009-10-05,1.8976
2009-10-06,1.9283
2009-10-07,1.8632
2009-10-08,1.9046
2009-10-09,2.0364
2009-10-12,.
2009-10-13,1.9890
2009-10-14,2.0514
2009-10-15,2.0946
2009-10-16,2.0729
2009-10-19,2.0642
2009-10-20,2.0139
2009-10-21,2.0664
2009-10-22,2.0878
2009-10-23,2.1570
2009-10-26,2.2272
2009-10-27,2.1425
2009-10-28,2.0780
2009-10-29,2.1305
2009-10-30,2.0375
2009-11-02,2.0326
2009-11-03,2.0577
2009-11-04,2.0825
2009-11-05,2.0587
2009-11-06,2.0133
2009-11-09,1.9913
2009-11-10,1.9795
2009-11-11,.
2009-11-12,1.9424
2009-11-13,1.9219
2009-11-16,1.8386
2009-11-17,1.8171
2009-11-18,1.8253
2009-11-19,1.8034
2009-11-20,1.8124
2009-11-23,1.8204
2009-11-24,1.7599
2009-11-25,1.7272
2009-11-26,.
2009-11-27,1.6588
2009-11-30,1.6265
2009-12-01,1.6491
2009-12-02,1.6961
2009-12-03,1.7514
2009-12-04,1.8622
2009-12-07,1.8326
2009-12-08,1.7739
2009-12-09,1.7839
2009-12-10,1.8223
2009-12-11,1.8840
2009-12-14,1.9284
2009-12-15,1.9749
2009-12-16,1.9798
2009-12-17,1.8801
2009-12-18,1.9087
2009-12-21,2.0209
2009-12-22,2.0943
2009-12-23,2.1299
2009-12-24,2.1949
2009-12-25,.
2009-12-28,2.2540
2009-12-29,2.2601
2009-12-30,2.2603
2009-12-31,2.3267
2010-01-01,.
2010-01-04,2.3151
2010-01-05,2.2364
2010-01-06,2.2566
2010-01-07,2.2704
2010-01-08,2.2323
2010-01-11,2.2219
2010-01-12,2.1398
2010-01-13,2.1777
2010-01-14,2.1400
2010-01-15,2.0842
2010-01-18,.
2010-01-19,2.0962
2010-01-20,2.0696
2010-01-21,2.0065
2010-01-22,1.9790
2010-01-25,1.9945
2010-01-26,1.9923
2010-01-27,2.0207
2010-01-28,2.0164
2010-01-29,1.9683
2010-02-01,1.9867
2010-02-02,1.9780
2010-02-03,2.0093
2010-02-04,1.9208
2010-02-05,1.8600
2010-02-08,1.8663
2010-02-09,1.9162
2010-02-10,1.9885
2010-02-11,2.0072
2010-02-12,1.9726
2010-02-15,.
2010-02-16,1.9375
2010-02-17,1.9975
2010-02-18,2.0524
2010-02-19,2.0908
2010-02-22,2.0846
2010-02-23,2.0076
2010-02-24,1.9914
2010-02-25,1.9363
2010-02-26,1.9007
2010-03-01,1.8805
2010-03-02,1.8682
2010-03-03,1.8748
2010-03-04,1.8817
2010-03-05,1.9514
2010-03-08,1.9736
2010-03-09,1.9682
2010-03-10,1.9967
2010-03-11,2.0346
2010-03-12,2.0379
2010-03-15,2.0443
2010-03-16,2.0101
2010-03-17,1.9998
2010-03-18,2.0443
2010-03-19,2.0852
2010-03-22,2.0759
2010-03-23,2.0836
2010-03-24,2.2179
2010-03-25,2.2859
2010-03-26,2.2536
2010-03-29,2.2520
2010-03-30,2.2522
2010-03-31,2.2091
2010-04-01,2.2362
2010-04-02,2.3131
2010-04-05,2.3843
2010-04-06,2.3679
2010-04-07,2.2816
2010-04-08,2.2836
2010-04-09,2.2776
2010-04-12,2.2425
2010-04-13,2.2247
2010-04-14,2.2443
2010-04-15,2.2195
2010-04-16,2.1537
2010-04-19,2.1711
2010-04-20,2.1853
2010-04-21,2.1616
2010-04-22,2.1982
2010-04-23,2.2472
2010-04-26,2.2492
2010-04-27,2.1385
2010-04-28,2.1762
2010-04-29,2.1479
2010-04-30,2.0917
2010-05-03,2.1130
2010-05-04,2.0488
2010-05-05,1.9829
2010-05-06,1.8314
2010-05-07,1.8502
2010-05-10,1.9303
2010-05-11,1.9317
2010-05-12,1.9581
2010-05-13,1.9410
2010-05-14,1.8435
2010-05-17,1.8481
2010-05-18,1.7740
2010-05-19,1.7687
2010-05-20,1.6979
2010-05-21,1.6742
2010-05-24,1.6928
2010-05-25,1.6880
2010-05-26,1.7351
2010-05-27,1.8412
2010-05-28,1.7995
2010-05-31,.
2010-06-01,1.7835
2010-06-02,1.8254
2010-06-03,1.8515
2010-06-04,1.7108
2010-06-07,1.6660
2010-06-08,1.6713
2010-06-09,1.6803
2010-06-10,1.7806
2010-06-11,1.7299
2010-06-14,1.7526
2010-06-15,1.7902
2010-06-16,1.7546
2010-06-17,1.7006
2010-06-18,1.7132
2010-06-21,1.7212
2010-06-22,1.6634
2010-06-23,1.6052
2010-06-24,1.5937
2010-06-25,1.5701
2010-06-28,1.5050
2010-06-29,1.4445
2010-06-30,1.4329
2010-07-01,1.4375
2010-07-02,1.4650
2010-07-05,.
2010-07-06,1.4278
2010-07-07,1.4514
2010-07-08,1.4695
2010-07-09,1.5021
2010-07-12,1.5117
2010-07-13,1.5538
2010-07-14,1.4971
2010-07-15,1.4347
2010-07-16,1.3807
2010-07-19,1.3861
2010-07-20,1.3735
2010-07-21,1.3265
2010-07-22,1.3422
2010-07-23,1.3849
2010-07-26,1.4047
2010-07-27,1.4575
2010-07-28,1.4091
2010-07-29,1.3730
2010-07-30,1.2886
2010-08-02,1.2998
2010-08-03,1.2400
2010-08-04,1.2738
2010-08-05,1.2402
2010-08-06,1.1816
2010-08-09,1.1874
2010-08-10,1.1410
2010-08-11,1.1031
2010-08-12,1.1299
2010-08-13,1.1215
2010-08-16,1.0609
2010-08-17,1.0946
2010-08-18,1.1119
2010-08-19,1.0841
2010-08-20,1.1169
2010-08-23,1.1043
2010-08-24,1.0486
2010-08-25,1.0824
2010-08-26,1.0723
2010-08-27,1.1767
2010-08-30,1.1124
2010-08-31,1.0568
2010-09-01,1.1157
2010-09-02,1.1474
2010-09-03,1.2222
2010-09-06,.
2010-09-07,1.1491
2010-09-08,1.1749
2010-09-09,1.2581
2010-09-10,1.3032
2010-09-13,1.2432
2010-09-14,1.1789
2010-09-15,1.1822
2010-09-16,1.1953
2010-09-17,1.1756
2010-09-20,1.1391
2010-09-21,1.0558
2010-09-22,1.0171
2010-09-23,1.0131
2010-09-24,1.0492
2010-09-27,1.0009
2010-09-28,0.9516
2010-09-29,0.9707
2010-09-30,0.9712
2010-10-01,0.9705
2010-10-04,0.9456
2010-10-05,0.9292
2010-10-06,0.8777
2010-10-07,0.8553
2010-10-08,0.8410
2010-10-11,.
2010-10-12,0.8641
2010-10-13,0.8629
2010-10-14,0.9029
2010-10-15,0.9325
2010-10-18,0.8883
2010-10-19,0.8558
2010-10-20,0.8462
2010-10-21,0.8752
2010-10-22,0.8882
2010-10-25,0.8976
2010-10-26,0.9616
2010-10-27,1.0219
2010-10-28,0.9633
2010-10-29,0.8977
2010-11-01,0.8843
2010-11-02,0.8638
2010-11-03,0.8464
2010-11-04,0.7649
2010-11-05,0.7961
2010-11-08,0.8319
2010-11-09,0.9433
2010-11-10,0.9359
2010-11-11,.
2010-11-12,1.0391
2010-11-15,1.1761
2010-11-16,1.1733
2010-11-17,1.1838
2010-11-18,1.1959
2010-11-19,1.2013
2010-11-22,1.1323
2010-11-23,1.0862
2010-11-24,1.2015
2010-11-25,.
2010-11-26,1.1920
2010-11-29,1.1743
2010-11-30,1.1331
2010-12-01,1.2511
2010-12-02,1.3047
2010-12-03,1.2907
2010-12-06,1.2047
2010-12-07,1.3485
2010-12-08,1.4723
2010-12-09,1.5066
2010-12-10,1.5695
2010-12-13,1.5379
2010-12-14,1.6491
2010-12-15,1.6909
2010-12-16,1.6470
2010-12-17,1.5583
2010-12-20,1.5512
2010-12-21,1.5527
2010-12-22,1.5713
2010-12-23,1.6278
2010-12-24,.
2010-12-27,1.6255
2010-12-28,1.7146
2010-12-29,1.6059
2010-12-30,1.6066
2010-12-31,1.5546
2011-01-03,1.5598
2011-01-04,1.5583
2011-01-05,1.6735
2011-01-06,1.6509
2011-01-07,1.5542
2011-01-10,1.5028
2011-01-11,1.5247
2011-01-12,1.5292
2011-01-13,1.4896
2011-01-14,1.4952
2011-01-17,.
2011-01-18,1.5110
2011-01-19,1.4944
2011-01-20,1.5745
2011-01-21,1.5711
2011-01-24,1.5638
2011-01-25,1.5012
2011-01-26,1.5446
2011-01-27,1.5162
2011-01-28,1.4583
2011-01-31,1.4803
2011-02-01,1.5408
2011-02-02,1.6085
2011-02-03,1.6836
2011-02-04,1.7793
2011-02-07,1.8137
2011-02-08,1.9067
2011-02-09,1.8740
2011-02-10,1.9177
2011-02-11,1.9152
2011-02-14,1.9169
2011-02-15,1.9039
2011-02-16,1.9178
2011-02-17,1.8733
2011-02-18,1.8650
2011-02-21,.
2011-02-22,1.7550
2011-02-23,1.7569
2011-02-24,1.7399
2011-02-25,1.7111
2011-02-28,1.6814
2011-03-01,1.6532
2011-03-02,1.6849
2011-03-03,1.8031
2011-03-04,1.7330
2011-03-07,1.7357
2011-03-08,1.7636
2011-03-09,1.7155
2011-03-10,1.6230
2011-03-11,1.6172
2011-03-14,1.5690
2011-03-15,1.5529
2011-03-16,1.4584
2011-03-17,1.4706
2011-03-18,1.5100
2011-03-21,1.5774
2011-03-22,1.6050
2011-03-23,1.6232
2011-03-24,1.6851
2011-03-25,1.7555
2011-03-28,1.7930
2011-03-29,1.8243
2011-03-30,1.8045
2011-03-31,1.8170
2011-04-01,1.8236
2011-04-04,1.7972
2011-04-05,1.8587
2011-04-06,1.9133
2011-04-07,1.9060
2011-04-08,1.9213
2011-04-11,1.9257
2011-04-12,1.8496
2011-04-13,1.8033
2011-04-14,1.8170
2011-04-15,1.7507
2011-04-18,1.6942
2011-04-19,1.6726
2011-04-20,1.7105
2011-04-21,1.7054
2011-04-22,.
2011-04-25,1.6750
2011-04-26,1.6266
2011-04-27,1.6304
2011-04-28,1.5865
2011-04-29,1.5554
2011-05-02,1.5406
2011-05-03,1.5271
2011-05-04,1.5089
2011-05-05,1.4587
2011-05-06,1.4491
2011-05-09,1.4269
2011-05-10,1.4770
2011-05-11,1.4534
2011-05-12,1.4665
2011-05-13,1.4464
2011-05-16,1.4112
2011-05-17,1.3858
2011-05-18,1.4331
2011-05-19,1.4254
2011-05-20,1.4043
2011-05-23,1.3862
2011-05-24,1.3852
2011-05-25,1.3802
2011-05-26,1.3149
2011-05-27,1.2970
2011-05-30,.
2011-05-31,1.2688
2011-06-01,1.2012
2011-06-02,1.2348
2011-06-03,1.2049
2011-06-06,1.1972
2011-06-07,1.1913
2011-06-08,1.1425
2011-06-09,1.1832
2011-06-10,1.1734
2011-06-13,1.1798
2011-06-14,1.2625
2011-06-15,1.1707
2011-06-16,1.1272
2011-06-17,1.1277
2011-06-20,1.1396
2011-06-21,1.1589
2011-06-22,1.1756
2011-06-23,1.1088
2011-06-24,1.0502
2011-06-27,1.1003
2011-06-28,1.2164
2011-06-29,1.2940
2011-06-30,1.3405
2011-07-01,1.3914
2011-07-04,.
2011-07-05,1.3299
2011-07-06,1.2806
2011-07-07,1.3319
2011-07-08,1.2174
2011-07-11,1.1312
2011-07-12,1.0910
2011-07-13,1.0737
2011-07-14,1.1179
2011-07-15,1.0992
2011-07-18,1.0876
2011-07-19,1.0767
2011-07-20,1.1145
2011-07-21,1.1706
2011-07-22,1.1546
2011-07-25,1.1738
2011-07-26,1.1426
2011-07-27,1.1635
2011-07-28,1.1468
2011-07-29,1.0131
2011-08-01,0.9642
2011-08-02,0.8821
2011-08-03,0.8828
2011-08-04,0.7719
2011-08-05,0.8357
2011-08-08,0.7675
2011-08-09,0.6144
2011-08-10,0.5933
2011-08-11,0.6795
2011-08-12,0.6490
2011-08-15,0.6763
2011-08-16,0.6470
2011-08-17,0.6130
2011-08-18,0.5844
2011-08-19,0.5880
2011-08-22,0.6190
2011-08-23,0.6536
2011-08-24,0.7354
2011-08-25,0.7007
2011-08-26,0.6650
2011-08-29,0.7006
2011-08-30,0.6573
2011-08-31,0.6710
2011-09-01,0.6251
2011-09-02,0.5819
2011-09-05,.
2011-09-06,0.5680
2011-09-07,0.6077
2011-09-08,0.5897
2011-09-09,0.5467
2011-09-12,0.5759
2011-09-13,0.6094
2011-09-14,0.6320
2011-09-15,0.6675
2011-09-16,0.6665
2011-09-19,0.5932
2011-09-20,0.5763
2011-09-21,0.5831
2011-09-22,0.5204
2011-09-23,0.5976
2011-09-26,0.6612
2011-09-27,0.7242
2011-09-28,0.7488
2011-09-29,0.7444
2011-09-30,0.7155
2011-10-03,0.6477
2011-10-04,0.6573
2011-10-05,0.7187
2011-10-06,0.7750
2011-10-07,0.8492
2011-10-10,.
2011-10-11,0.9053
2011-10-12,0.9259
2011-10-13,0.8889
2011-10-14,0.8911
2011-10-17,0.8449
2011-10-18,0.8294
2011-10-19,0.8118
2011-10-20,0.8110
2011-10-21,0.8205
2011-10-24,0.8422
2011-10-25,0.7684
2011-10-26,0.8089
2011-10-27,0.9215
2011-10-28,0.8822
2011-10-31,0.7635
2011-11-01,0.6626
2011-11-02,0.6436
2011-11-03,0.6701
2011-11-04,0.6553
2011-11-07,0.6527
2011-11-08,0.6852
2011-11-09,0.6440
2011-11-10,0.6702
2011-11-11,.
2011-11-14,0.6728
2011-11-15,0.6886
2011-11-16,0.6746
2011-11-17,0.6553
2011-11-18,0.6967
2011-11-21,0.6904
2011-11-22,0.6703
2011-11-23,0.6425
2011-11-24,.
2011-11-25,0.6884
2011-11-28,0.6856
2011-11-29,0.7034
2011-11-30,0.7343
2011-12-01,0.7502
2011-12-02,0.7115
2011-12-05,0.7002
2011-12-06,0.7179
2011-12-07,0.6752
2011-12-08,0.6391
2011-12-09,0.6680
2011-12-12,0.6535
2011-12-13,0.6232
2011-12-14,0.6154
2011-12-15,0.6228
2011-12-16,0.5921
2011-12-19,0.5798
2011-12-20,0.6367
2011-12-21,0.6776
2011-12-22,0.6932
2011-12-23,0.7433
2011-12-26,.
2011-12-27,0.7482
2011-12-28,0.7030
2011-12-29,0.6824
2011-12-30,0.6512
2012-01-02,.
2012-01-03,0.6919
2012-01-04,0.7026
2012-01-05,0.7018
2012-01-06,0.6816
2012-01-09,0.6655
2012-01-10,0.6724
2012-01-11,0.6306
2012-01-12,0.6297
2012-01-13,0.6002
2012-01-16,.
2012-01-17,0.5802
2012-01-18,0.6030
2012-01-19,0.6496
2012-01-20,0.6840
2012-01-23,0.7011
2012-01-24,0.6937
2012-01-25,0.6185
2012-01-26,0.5687
2012-01-27,0.5395
2012-01-30,0.5116
2012-01-31,0.4926
2012-02-01,0.5115
2012-02-02,0.5079
2012-02-03,0.5639
2012-02-06,0.5525
2012-02-07,0.5981
2012-02-08,0.6084
2012-02-09,0.6393
2012-02-10,0.6041
2012-02-13,0.6327
2012-02-14,0.6106
2012-02-15,0.5966
2012-02-16,0.6431
2012-02-17,0.6631
2012-02-20,.
2012-02-21,0.6984
2012-02-22,0.6671
2012-02-23,0.6735
2012-02-24,0.6756
2012-02-27,0.6388
2012-02-28,0.6389
2012-02-29,0.6638
2012-03-01,0.6912
2012-03-02,0.6646
2012-03-05,0.6801
2012-03-06,0.6476
2012-03-07,0.6684
2012-03-08,0.7008
2012-03-09,0.7182
2012-03-12,0.7296
2012-03-13,0.7948
2012-03-14,0.9160
2012-03-15,0.9214
2012-03-16,0.9278
2012-03-19,0.9769
2012-03-20,0.9888
2012-03-21,0.9288
2012-03-22,0.9105
2012-03-23,0.8805
2012-03-26,0.8653
2012-03-27,0.8187
2012-03-28,0.8203
2012-03-29,0.7995
2012-03-30,0.8270
2012-04-02,0.8225
2012-04-03,0.8852
2012-04-04,0.8526
2012-04-05,0.8155
2012-04-06,0.7257
2012-04-09,0.7114
2012-04-10,0.6667
2012-04-11,0.6849
2012-04-12,0.7024
2012-04-13,0.6705
2012-04-16,0.6634
2012-04-17,0.6749
2012-04-18,0.6704
2012-04-19,0.6545
2012-04-20,0.6601
2012-04-23,0.6384
2012-04-24,0.6593
2012-04-25,0.6525
2012-04-26,0.6438
2012-04-27,0.6262
2012-04-30,0.6213
2012-05-01,0.6409
2012-05-02,0.6298
2012-05-03,0.6317
2012-05-04,0.6018
2012-05-07,0.5974
2012-05-08,0.5836
2012-05-09,0.5834
2012-05-10,0.5929
2012-05-11,0.5817
2012-05-14,0.5581
2012-05-15,0.5562
2012-05-16,0.5622
2012-05-17,0.5572
2012-05-18,0.5788
2012-05-21,0.5915
2012-05-22,0.6183
2012-05-23,0.5878
2012-05-24,0.6222
2012-05-25,0.6182
2012-05-28,.
2012-05-29,0.6196
2012-05-30,0.5530
2012-05-31,0.5308
2012-06-01,0.4757
2012-06-04,0.5085
2012-06-05,0.5328
2012-06-06,0.5913
2012-06-07,0.5899
2012-06-08,0.5927
2012-06-11,0.5631
2012-06-12,0.6152
2012-06-13,0.5858
2012-06-14,0.6052
2012-06-15,0.5753
2012-06-18,0.5723
2012-06-19,0.5902
2012-06-20,0.6130
2012-06-21,0.6138
2012-06-22,0.6382
2012-06-25,0.6102
2012-06-26,0.6258
2012-06-27,0.6186
2012-06-28,0.5931
2012-06-29,0.6173
2012-07-02,0.5832
2012-07-03,0.5982
2012-07-04,.
2012-07-05,0.5823
2012-07-06,0.5493
2012-07-09,0.5265
2012-07-10,0.5162
2012-07-11,0.5289
2012-07-12,0.5146
2012-07-13,0.5140
2012-07-16,0.4897
2012-07-17,0.4956
2012-07-18,0.4844
2012-07-19,0.4884
2012-07-20,0.4590
2012-07-23,0.4369
2012-07-24,0.4243
2012-07-25,0.4130
2012-07-26,0.4314
